source,family,circuit_id,label,split,cosine_dist,l2_dist_norm,skg_norm,sg_norm,npz_path
netlists,op-amp,289,op-amp/289,train,0.8618130087852478,1.8566776514053345,28.7652530670166,12.453669548034668,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/289/comb_graph_gnn.npz
netlists,op-amp,290,op-amp/290,test,0.8304891884326935,1.8226237297058105,26.152311325073242,13.45948600769043,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/290/comb_graph_gnn.npz
netlists,op-amp,293,op-amp/293,train,0.6396487206220627,1.5995608568191528,8.394113540649414,11.685787200927734,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/293/comb_graph_gnn.npz
netlists,op-amp,294,op-amp/294,train,0.08614909648895264,0.5870232582092285,6.149789810180664,11.371620178222656,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/294/comb_graph_gnn.npz
netlists,op-amp,295,op-amp/295,train,0.09820064902305603,0.6267396211624146,6.021483898162842,11.718875885009766,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/295/comb_graph_gnn.npz
netlists,op-amp,296,op-amp/296,train,0.35867205262184143,1.1977847814559937,5.493476390838623,11.202998161315918,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/296/comb_graph_gnn.npz
netlists,op-amp,297,op-amp/297,train,0.3007409870624542,1.0967971086502075,5.262526988983154,11.181857109069824,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/297/comb_graph_gnn.npz
netlists,op-amp,299,op-amp/299,test,0.10455644130706787,0.6467040181159973,5.935740947723389,11.17306137084961,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/299/comb_graph_gnn.npz
netlists,op-amp,300,op-amp/300,train,0.5252677425742149,1.449507236480713,6.676685810089111,11.572427749633789,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/300/comb_graph_gnn.npz
netlists,op-amp,302,op-amp/302,train,0.8641009032726288,1.8591406345367432,29.400104522705078,11.935884475708008,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/302/comb_graph_gnn.npz
netlists,op-amp,303,op-amp/303,test,0.8424423336982727,1.835693120956421,22.631269454956055,12.051711082458496,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/303/comb_graph_gnn.npz
netlists,op-amp,304,op-amp/304,train,0.22935974597930908,0.9578303694725037,5.619547367095947,12.655309677124023,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/304/comb_graph_gnn.npz
netlists,op-amp,305,op-amp/305,train,0.20377328991889954,0.9028249382972717,5.527900218963623,11.359051704406738,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/305/comb_graph_gnn.npz
netlists,op-amp,306,op-amp/306,test,0.1417957842350006,0.753115713596344,5.7711567878723145,11.062605857849121,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/306/comb_graph_gnn.npz
netlists,op-amp,307,op-amp/307,train,0.7163147926330566,1.6927076578140259,9.981687545776367,11.24072551727295,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/307/comb_graph_gnn.npz
